6.0,SCSA,1331744604891344896,7.0,2.0
6.0,SCSA,1339525827118194689,8.0,5.0
6.0,SCSA,1357375687967997959,9.0,1.0
6.0,SCSA,1358843515149504514,10.0,3.0
7.0,B1,1359820217090768896,1.0,4.0
7.0,B1,1364974104491798530,2.0,4.0
7.0,B1,969126955193962496,3.0,3.0
7.0,B1,1367244704526393349,4.0,2.0
7.0,B1,1369342862656221187,5.0,4.0
7.0,B1,1363849575279316998,6.0,4.0
7.0,B1,1365618942501285888,7.0,5.0
7.0,B1,1365376371376205838,8.0,4.0
7.0,B1,1368972324301602816,9.0,4.0
7.0,B1,1368969473651261440,10.0,3.0
7.0,CS,1369087867939659782,1.0,3.0
7.0,CS,1368234120082554894,2.0,2.0
7.0,CS,1368487188724350976,3.0,2.0
7.0,CS,1367862841907294209,4.0,4.0
7.0,CS,1368174374247923712,5.0,3.0
7.0,CS,1368501683219693570,6.0,3.0
7.0,CS,1368632782042333188,7.0,4.0
7.0,CS,1364237278516830212,8.0,5.0
7.0,CS,1368519774955798529,9.0,4.0
7.0,CS,1368216046616768513,10.0,4.0
7.0,SC,1368932010971004931,1.0,4.0
7.0,SC,1369325020258983936,2.0,3.0
7.0,SC,1365315820080009221,3.0,4.0
7.0,SC,1362776603047165957,4.0,4.0
7.0,SC,1368909409775149064,5.0,4.0
7.0,SC,1336964656792035329,6.0,3.0
7.0,SC,1367462925250818061,7.0,5.0
7.0,SC,1336810117057179649,8.0,4.0
7.0,SC,1365327872643260420,9.0,4.0
7.0,SC,1337318168277241857,10.0,3.0
7.0,SCSA,1364607745270423556,1.0,2.0
7.0,SCSA,1337077938076979205,2.0,2.0
7.0,SCSA,1369383214062665731,3.0,3.0
7.0,SCSA,1336793663792406530,4.0,3.0
7.0,SCSA,1369386818169372680,5.0,5.0
7.0,SCSA,1369372321736232963,6.0,4.0
7.0,SCSA,1367882927384768524,7.0,4.0
7.0,SCSA,1363551492486008834,8.0,3.0
7.0,SCSA,1369337343270862853,9.0,2.0
7.0,SCSA,1336596712857743361,10.0,3.0
8.0,B1,1368703131652005888,1.0,5.0
8.0,B1,1363548342832218116,2.0,5.0
8.0,B1,1360637255132434433,3.0,4.0
8.0,B1,1359964129532862464,4.0,4.0
8.0,B1,1349748316901310464,5.0,5.0
8.0,B1,1296750375114964992,6.0,5.0
8.0,B1,1337245958787244033,7.0,5.0
8.0,B1,1361140319002103813,8.0,4.0
8.0,B1,1369095591607865347,9.0,4.0
8.0,B1,1363673526096470017,10.0,4.0
8.0,CS,1365178104310763520,1.0,4.0
8.0,CS,1322209256611852294,2.0,5.0
8.0,CS,1318996052049973248,3.0,4.0
8.0,CS,1354658220585922565,4.0,4.0
8.0,CS,1268243264156524544,5.0,4.0
8.0,CS,1363674987626856448,6.0,3.0
8.0,CS,1334706123971162115,7.0,2.0
8.0,CS,1334724211689074688,8.0,5.0
8.0,CS,1290389884927000582,9.0,5.0
8.0,CS,1316909183225286657,10.0,5.0
8.0,SC,1362083047785439239,1.0,4.0
8.0,SC,1337020338916499463,2.0,4.0
8.0,SC,1331748997124534274,3.0,4.0
8.0,SC,1355167587638906880,4.0,4.0
8.0,SC,1294010972055592962,5.0,4.0
8.0,SC,1337021907464499204,6.0,4.0
8.0,SC,1350483251291451392,7.0,5.0
8.0,SC,1337022746824499203,8.0,4.0
8.0,SC,1334726779903168512,9.0,4.0
8.0,SC,1334711453211889665,10.0,4.0
8.0,SCSA,1353502767352926208,1.0,4.0
8.0,SCSA,1351920546011893761,2.0,4.0
8.0,SCSA,1365416645624143873,3.0,4.0
8.0,SCSA,1337463904566456320,4.0,4.0
8.0,SCSA,1331744604891344896,5.0,4.0
8.0,SCSA,1357375687967997959,6.0,4.0
8.0,SCSA,1358843515149504514,7.0,4.0
8.0,SCSA,1331741612402237443,8.0,3.0
8.0,SCSA,1358843677582401536,9.0,3.0
8.0,SCSA,1290659734639521798,10.0,5.0
9.0,B1,1292597118763319296,1.0,5.0
9.0,B1,1362841895030968326,2.0,1.0
9.0,B1,1322221808913928193,3.0,2.0
9.0,B1,1363548342832218116,4.0,5.0
9.0,B1,1322191082235506689,5.0,4.0
9.0,B1,1365001111946420226,6.0,4.0
9.0,B1,1341790679945670656,7.0,4.0
9.0,B1,1322229311718494210,8.0,2.0
9.0,B1,1337774207971684352,9.0,5.0
9.0,B1,1275492317013479424,10.0,5.0
9.0,CS,1319321276171759617,1.0,5.0
9.0,CS,1263620338790944769,2.0,4.0
9.0,CS,1338573100921794560,3.0,4.0
9.0,CS,1333878541398798338,4.0,5.0
9.0,CS,1327308553418272768,5.0,3.0
9.0,CS,1312391963241398272,6.0,4.0
9.0,CS,1361732521428275201,7.0,1.0
9.0,CS,1164279406057201665,8.0,1.0
9.0,CS,1351540224560668673,9.0,3.0
9.0,CS,1330972658612150272,10.0,5.0
9.0,SC,1273231711908872193,1.0,1.0
9.0,SC,1350483251291451392,2.0,5.0
9.0,SC,1182112257708306433,3.0,1.0
9.0,SC,1359597695548153864,4.0,4.0
