news_id,author_id,social_capital_score,sentiment_enabled
1368909409775149064,96951800,162448.32879340113,False
1367462925250818061,34613288,73424.95804195805,False
1337318168277241857,821102114,343037.0458201204,False
1369337343270862853,24742040,4506.844207723036,False
1336596712857743361,821102114,59398.36095408796,False
1368703131652005888,100220864,1339311.1009382077,False
1363548342832218116,314792669,35862.515077633776,False
1360637255132434433,34507480,37568109.907815166,False
1359964129532862464,34507480,39559406.25125076,False
1349748316901310464,14230524,52266422.63644916,False
1296750375114964992,100220864,2037948.6943661321,False
1337245958787244033,17919972,30898986.565172058,False
1361140319002103813,21447363,71699.82089552238,False
1369095591607865347,18228898,5123.575961179544,False
1363673526096470017,21447363,72636.66524520256,False
1365178104310763520,100220864,70344.14807967833,False
1322209256611852294,14230524,53587658.757630266,False
1318996052049973248,14230524,7152160.454015158,False
1354658220585922565,17919972,45970457.97950949,False
1268243264156524544,100220864,499583.12386190327,False
1363674987626856448,21447363,59479.206823027715,False
1334706123971162115,26565946,2624.828609773427,False
1334724211689074688,34507480,17199225.607516907,False
1290389884927000582,79293791,796973.0026168617,False
1316909183225286657,79293791,2060037.12976206,False
1337021907464499204,17919972,21923346.05041824,False
1350483251291451392,19373710,271554.3661823295,False
1334726779903168512,14230524,1790849.0130439035,False
1334711453211889665,34507480,2970114.0609365553,False
1331741612402237443,17919972,3591255.806061655,False
1358843677582401536,34507480,2792010.966655671,False
1290659734639521798,79293791,150386.0710552238,False
1292597118763319296,108361327,15374.697508896797,False
1362841895030968326,55365711,1235.953125,False
1322221808913928193,18847632,49455.419128508125,False
1322191082235506689,337789021,10113.162431941922,False
1365001111946420226,15155074,446726.8088888889,False
1341790679945670656,15155074,1393097.5644444446,False
1322229311718494210,18847632,48250.82163958641,False
1337774207971684352,2836755090,95002.69865067466,False
1275492317013479424,110783489,5759.028571428571,False
1319321276171759617,19373710,1102410.2199437544,False
1263620338790944769,297047872,21284.688897925986,False
1338573100921794560,15155074,51175.351111111115,False
1333878541398798338,2836755090,63798.65067466267,False
1327308553418272768,6207392,11644.285069914298,False
1312391963241398272,337789021,95686.07531760435,False
1361732521428275201,20322929,23746.381783528937,False
1164279406057201665,19028953,3280803.8975452734,False
1351540224560668673,18222378,44055.764641187794,False
