diversity_score,sentiment_score,reply_count,author_id,domains,quote_count,retweet_count,tokens,entities,urls,context_score,like_count,impression_count,item_id,created_at,hashtags,mentions,recency_score
1.0,-0.1901761591434478,0.00020798275633874717,28785486,{'Notícias'},3.435599683924829e-05,0.00032670730088721453,"{'convalescence', 'tintinnabulation', 'bertrand', 'successful', 'ochsner', 'faculty', 'miriam', 'pollyannaish', 'substantiate', 'aside'}",{'Do Mundo'},"{'https://t.co/xq8irkfdky', 'https://t.co/p3grubwvc4'}",0.1467581400292101,0.00028796906389485014,0.00021425377949001504,1369468594891948038,2021-03-10 02:02:11+00:00,,,0.9455811607858711
1.0,-0.1592399775981903,1.890752330352247e-05,5988062,{'Notícias'},0.0,1.0209603152725454e-05,"{'infirmary', 'appraise', 'Scotland', 'deuce', 'interchangeable', 'authorisation', 'thrusting'}",{'Do Mundo'},{'https://t.co/vje0sktt3n'},0.2114958226059556,1.7141015708026796e-05,1.156453554106868e-05,1369336610681159680,2021-03-09 17:17:43+00:00,,,0.9353056128430409
1.0,-0.1310149133205413,0.001361341677853618,759251,{'Notícias'},0.00030920397155323465,0.0006534146017744291,"{'crossways', 'bathroom', 'betray', 'democrat', 'approximately', 'substantiate', 'figuratively', 'literally'}",{'Do Mundo'},{'https://t.co/qha8qarama'},0.106899061682264,0.0003645322673907032,0.0006721231296429962,1369503478880612357,2021-03-10 04:20:48+00:00,,{'59130623'},0.9483158014261227
1.0,-0.1866524219512939,1.890752330352247e-05,87818409,{'Notícias'},3.435599683924829e-05,4.0838412610901816e-05,"{'contribution', 'instructor', 'schoolhouse', 'England', 'along'}",{'Do Mundo'},{'https://t.co/jg7sfhcsyk'},0.2071349338454278,9.141875044280958e-06,2.5810951949488386e-05,1369611245616250880,2021-03-10 11:29:01+00:00,,,0.956813747408808
1.0,-0.2131904363632202,0.00026470532624931457,14293310,{'Notícias'},0.00013742398735699316,0.0003675457134981163,"{'authorisation', 'vaccinum'}",{'Do Mundo'},{'https://t.co/jodcg5lkmu'},0.0,9.370421920387982e-05,0.00021584481157707594,1369430816389033988,2021-03-09 23:32:04+00:00,,,0.9426285408343863
1.0,-0.2513072490692138,0.0034789842878481347,1367531,{'Notícias'},0.0006184079431064693,0.0007759298396071345,"{'abstract', 'consultation', 'meghan', 'oprah', 'thunderclap', 'prince', 'provoke'}",{'Do Mundo'},{'https://t.co/nj4nhycilx'},0.2026263663705222,0.0005565116433206033,0.0013574584284705856,1368685627303223297,2021-03-07 22:10:57+00:00,,,0.8862351859845816
1.0,-0.2174221277236938,0.0004537805592845393,28785486,{'Notícias'},0.00010306799051774487,0.0005104801576362727,"{'attorney', 'lawsuit', 'erstwhile', 'pres', 'retaliation', 'sociable', 'allegedly', 'chirrup', 'aside'}",{'Do Mundo'},{'https://t.co/jdou4vmvik'},0.1466257266937118,0.00019426484469097036,0.0003153983880323818,1369377514930507782,2021-03-09 20:00:16+00:00,,,0.9384783554781244
1.0,-0.2246562242507934,0.00013235266312465729,87818409,{'Notícias'},0.00013742398735699316,6.125761891635272e-05,"{'passenger', 'along', 'responsibility'}",{'Do Mundo'},{'https://t.co/pkleybkqgr'},0.2219197030378226,2.3997421991237514e-05,8.875792284731017e-05,1369438777127624709,2021-03-10 00:03:42+00:00,,,0.9432499639719858
0.0,0.0,0.0,1038082275689340928,{'Entretenimento'},0.0,0.0,,{'Séries de TV'},,0.0,6.856406283210718e-06,1.7141015708026796e-06,1339526482142654466,2020-12-17 11:02:55+00:00,,"{'999720386014019584', '791651689036075008'}",0.07928627218265528
1.0,-0.2430257797241211,0.0029873886819565504,715177919438577664,{'Entretenimento'},0.047479987631841136,0.017846386310964094,"{'efflorescence', 'participation', 'multifariousness', 'everything', 'fifteenth', 'November'}",{'Séries de TV'},{'https://t.co/em8q6qgac7'},0.1795306589672365,0.012256968965619694,0.020142682897595365,1326208392923410432,2020-11-10 17:01:35+00:00,,,0.02632547820867064
0.0,0.0,1.890752330352247e-05,273181052,{'Entretenimento'},0.0,1.0209603152725454e-05,,{'Séries de TV'},,0.0,2.7425625132842873e-05,1.41356878972727e-05,1356659266732650498,2021-02-02 17:42:29+00:00,,{'1171155332917321730'},0.32746766152342055
1.0,-0.2030304074287414,0.0,273181052,{'Entretenimento'},0.0,0.0,{'peradventure'},{'Séries de TV'},,0.0,6.856406283210718e-06,1.7141015708026796e-06,1357425371721965589,2021-02-04 20:26:43+00:00,,"{'1171155332917321730', '1682061769'}",0.3489088922990736
1.0,-0.1628017127513885,0.00015126018642817976,2412917082,{'Entretenimento'},0.00013742398735699316,0.00030628809458176364,"{'eyeball', 'repast'}",{'Séries de TV'},{'https://t.co/zq7dlaiznw'},0.0,0.00015884007889438163,0.00018845308681532955,1274054340517527552,2020-06-19 19:00:00+00:00,,,0.00035099062590911964
1.0,-0.2116542160511016,0.0023067178430297413,1288485038,{'Entretenimento'},0.01126876696327344,0.009658284582478279,"{'receive', 'substantiate', 'byrne'}",{'Séries de TV'},{'https://t.co/pgvxh3mhqj'},0.1779859884640966,0.012326675762832336,0.008890111287903448,1362794394848538628,2021-02-19 16:01:17+00:00,{'peakyblinders'},,0.5441804891893024
1.0,-0.2107128798961639,0.004046209986953809,1288485038,{'Entretenimento'},0.02188476998660116,0.023502506457573995,"{'byrne', 'aside', 'photograph'}",{'Séries de TV'},{'https://t.co/7kywso9jit'},0.2541730258936733,0.021457123463307942,0.017722652473609227,1357736029067874305,2021-02-05 17:01:09+00:00,{'peakyblinders'},,0.35799828491492935
1.0,-0.2367424964904785,0.0,1232061287301074945,{'Entretenimento'},0.0,0.0,{'intense'},{'Séries de TV'},,0.2596979932401624,2.2854687610702394e-05,5.7136719026755985e-06,1367608643596783616,2021-03-04 22:51:24+00:00,,{'1331024358656061442'},0.810640819969861
1.0,-0.2029713094234466,5.672256991056741e-05,14800270,{'Notícias'},0.00020613598103548975,0.0003777553166508418,"{'pallidness', 'appraise', 'employee', 'hypothecate', 'evaluation'}",{'Negócios'},{'https://t.co/rjqjzjnevt'},0.0,0.00010284609424816077,0.00018586499046126495,1368667864803213318,2021-03-07 21:00:22+00:00,,,0.8849329471491295
0.6666666666666666,-0.17166268825531,0.0006239482690162415,715177919438577664,{'Entretenimento'},0.0029202597313361047,0.004992495941682747,"{'congratulation', 'emma', 'corrin', 'everyone', 'necessitate', 'advantageously', 'actress', 'gillian'}",{'Séries de TV'},{'https://t.co/0xbr8pbcaq'},0.2177919203087494,0.003941290878465628,0.0031194987051251805,1368867018854830081,2021-03-08 10:11:44+00:00,,{'83266010'},0.8996435971789966
1.0,-0.1727737486362457,0.003044111251867118,79293791,{'Música'},0.0009276119146597038,0.0035223130876902817,"{'vogue', 'originative', 'photographic', 'channelize', 'manicure', 'montage', 'writer'}",{'Pop'},,0.1824189402430902,0.006162766514225901,0.0034142006921107507,1349775316366090242,2021-01-14 17:48:07+00:00,"{'zorasimpsoncasebere', 'gracerkim', 'lornasimpson', 'mariasalandra'}","{'57227772', '1116089461480153088', '925391732753223681', '704881118000971777', '24734713'}",0.18521302847427992
1.0,-0.1489217579364776,0.0064285579231976395,180463340,{'Entretenimento'},0.013364482770467586,0.03135369128201987,"{'congratulation', 'twelvemonth', 'dinklage', 'neighborhood', 'oustanding', 'aside'}",{'Séries de TV'},{'https://t.co/zdkvbyjtpr'},0.1616223411205797,0.0332638550829968,0.021102646764670475,1219085119971000320,2020-01-20 02:31:56+00:00,"{'gameofthrones', 'sagawards'}",,3.706821586038046e-06
1.0,-0.1787678301334381,1.890752330352247e-05,1038082275689340928,{'Entretenimento'},3.435599683924829e-05,1.0209603152725454e-05,"{'improving', 'claus'}",{'Séries de TV'},,0.2063904733987656,4.685210960193991e-05,2.7581308224359033e-05,1339894034781880323,2020-12-18 11:23:26+00:00,,{'1323604582543597571'},0.08173582757570257
1.0,-0.107096642255783,9.453761651761236e-05,16184358,{'Notícias'},0.00020613598103548975,7.146722206907819e-05,"{'would', 'potentially', 'officially', 'substantiate', 'hypothecate', 'chirrup', 'along', 'squeeze', 'counterbalance', 'alternative', 'station'}",{'Negócios'},{'https://t.co/dt9kydc2kw'},0.1616872590063271,3.428203141605359e-05,0.00010160571275955847,1368199950169997314,2021-03-06 14:01:02+00:00,,,0.8513095109497445
1.0,-0.0138188600540161,7.563009321408988e-05,34713362,{'Notícias'},6.871199367849658e-05,0.0001327248409854309,"{'bloomberg', 'obliquely', 'subsequently', 'approximately', 'powerful', 'February', 'lackluster', 'treaty', 'galvanize'}",{'Negócios'},{'https://t.co/qfjduxwlei'},0.1433481118844941,3.428203141605359e-05,7.783723982351773e-05,1369559926629167104,2021-03-10 08:05:06+00:00,,,0.9527575720693096
1.0,-0.1905678510665893,0.017338198869330107,180463340,{'Entretenimento'},0.06974267358367403,0.05281427710904878,"{'congratulation', 'twelvemonth', 'along', 'advantageously', 'harington', 'endorsement'}",{'Séries de TV'},{'https://t.co/9ut4fqemm9'},0.1870728347019116,0.054491288935817186,0.04859660962446752,1204026434739691520,2019-12-09 13:14:06+00:00,{'goldenglobes'},,1.0656162457218378e-06
1.0,-0.2603916823863983,1.890752330352247e-05,34713362,{'Notícias'},0.0,5.104801576362727e-05,"{'storehouse', 'broaden', 'terminated', 'app', 'competitiveness', 'lawsuit', 'google', 'perpetration'}",{'Negócios'},{'https://t.co/beiso7dyhi'},0.153846179584332,1.9426484469097035e-05,2.2345505884061696e-05,1369586848163586051,2021-03-10 09:52:04+00:00,,,0.9548831333506703
0.9285714285714286,-0.1340255141258239,3.781504660704494e-05,15110357,{'Notícias'},0.0,3.062880945817636e-05,"{'contribution', 'exploit', 'improving', 'stockholder', 'gamestop', 'ryan', 'subsequently', 'undertaking', 'substantiate', 'chewy', 'endorsement', 'cohen', 'phallus'}",{'Negócios'},"{'https://t.co/pimomfja4s', 'https://t.co/gjznmyvs5z'}",0.2293481853321427,9.141875044280958e-06,1.9396432777375564e-05,1369418972509179912,2021-03-09 22:45:00+00:00,,,0.9417046941973445
0.0,0.0,0.0003970579893739719,1038082275689340928,{'Entretenimento'},0.00017177998419624146,0.00010209603152725454,,{'Séries de TV'},,0.0,0.0003931006269040812,0.0002660086580003873,1340053176150614025,2020-12-18 21:55:48+00:00,,{'853075242'},0.08281976472511662
1.0,-0.2349558472633361,0.0063151127833765055,180463340,{'Entretenimento'},0.02009825815096025,0.03205815389955793,"{'hither', 'opthalmic', 'congratulation', 'advantageously', 'medicine', 'substantiate', 'along', 'soundtrack'}",{'Séries de TV'},{'https://t.co/k4vrcu3ghh'},0.1772223200426438,0.028000420526252037,0.021617986340036678,1197158580333535232,2019-11-20 14:23:42+00:00,"{'grammys', 'gameofthrones'}",{'728662277696552960'},6.035075466590768e-07
1.0,-0.2003986537456512,0.0,2735591,{'Notícias'},0.0,1.0209603152725454e-05,"{'experience', 'become', 'revolutionise', 'international', 'traveller', 'alternative'}",{'Negócios'},{'https://t.co/levrc9ebvq'},0.167059394061911,9.141875044280958e-06,4.837869549251603e-06,1369311531360518146,2021-03-09 15:38:04+00:00,{'fcmostinnovative'},{'1581318708'},0.933365893585386
0.0,0.0,0.04666376751309346,34507480,{'Música'},0.17875425155460886,0.12295425076827264,,{'Pop'},{'https://t.co/xv2uu0fzkv'},0.0,0.08095930265777163,0.10733289312343665,1362083047785439239,2021-02-17 16:54:39+00:00,,,0.5130599905526252
0.9090909090909092,-0.1460030078887939,0.019626009189056326,17919972,{'Música'},0.09015013570618752,0.09860434724902244,"{'dessner', 'newfangled', 'receive', 'longtime', 'approximately', 'vernon', 'antonoff', 'seafarer', 'kitchen', 'justin'}",{'Pop'},,0.144291540384699,0.16452518243754385,0.09322641864545253,1337020338916499463,2020-12-10 13:04:24+00:00,,,0.06443106573459316
1.0,-0.210040807723999,0.0,2735591,{'Notícias'},0.0,0.0,"{'prognostication', 'subsequently', 'retail', 'pandemic', 'along'}",{'Negócios'},"{'https://t.co/gttop5shtr', 'https://t.co/12eyt04qjm'}",0.1968956825010166,4.570937522140479e-06,1.1427343805351197e-06,1369405604595400711,2021-03-09 21:51:53+00:00,{'fcmostinnovative'},{'16271952'},0.9406631827716999
1.0,-0.1132431626319885,0.010644935619883151,17919972,{'Música'},0.003332531693407084,0.009505140535187398,"{'wowwwwww', 'corresponding'}",{'Pop'},,0.1764451760379412,0.01350597764354458,0.009247146373005553,1331748997124534274,2020-11-25 23:57:58+00:00,{'folkloreondisneyplus'},"{'788364008915083264', '1121571811915911171', '80144576'}",0.041646272807966477
1.0,-0.1803368031978607,0.0,2735591,{'Notícias'},0.0,3.062880945817636e-05,"{'include', 'nowadays'}",{'Negócios'},"{'https://t.co/11bhhokkey', 'https://t.co/vigei2qsiw'}",0.0,6.856406283210718e-06,9.37130393534677e-06,1369298875719311360,2021-03-09 14:47:46+00:00,{'fcmostinnovative'},"{'27384718', '22532755', '38985282', '230287527', '376502929', '15140962', '17136315', '16271952', '14445453'}",0.9323883162086715
0.0,0.0,0.006863430959178657,23375688,{'Música'},0.001649087848283918,0.0028688984859158526,,{'Pop'},,0.0,0.002741419778903752,0.003530709268070545,1355167587638906880,2021-01-29 14:55:05+00:00,,"{'3286004797', '1227776432480407552'}",0.28942662387217694
1.0,-0.1527755260467529,0.0041407476034714214,79293791,{'Música'},0.003195107706050091,0.060308125823149254,{'sadalsuud'},{'Pop'},"{'https://t.co/tbxp33fi1d', 'https://t.co/nkreat4gag', 'https://t.co/lkxdwrtsdn', 'https://t.co/j7l2pinsgy', 'https://t.co/myctxrkbl6'}",0.0922356180913893,0.02349461886380206,0.02278464999911821,1294010972055592962,2020-08-13 20:40:31+00:00,,"{'1250391570110709762', '14055301', '16043238'}",0.0018314322930792358
1.0,-0.1654532551765442,0.038590255062489365,17919972,{'Música'},0.0632493901810561,0.08336140974200333,"{'youtube', 'premiere', 'resolution', 'blackguard', 'approximately', 'midnight'}",{'Pop'},,0.2138492795692188,0.1353328899523937,0.08013348623448563,1337022746824499203,2020-12-10 13:13:58+00:00,,,0.06444390848371753
1.0,-0.2090920209884643,0.004178562650078466,23375688,{'Música'},0.001546019857766173,0.0035631515003011834,"{'substantiate', 'talented'}",{'Pop'},,0.3220024178194947,0.004597220412892787,0.0034712386052596525,1353502767352926208,2021-01-25 00:39:41+00:00,,"{'3286004797', '757660068489924608'}",0.2521643288066177
0.9375,-0.2179072499275207,0.05258182230709599,14230524,{'Música'},0.016319098498642937,0.08380042267757053,"{'intention', 'testament', 'passionate', 'unrecorded', 'pennywhistle', 'respectfully', 'completely', 'notification', 'lovingly', 'along', 'substantiate', 'affectionateness', 'doddering', 'workplace', 'gentlewoman'}",{'Pop'},,0.1286740693519196,0.1288775834367508,0.07039473173001506,1351920546011893761,2021-01-20 15:52:30+00:00,,,0.22120679485236516
1.0,-0.1947230398654937,0.03709656072151109,14230524,{'Música'},0.011577970934826674,0.10615945358203928,"{'remuneration', 'ryan', 'competitiveness', 'substantiate', 'Lapplander', 'inadvertently'}",{'Pop'},,0.1214830094602094,0.13091165063410332,0.07143640896812009,1365416645624143873,2021-02-26 21:41:11+00:00,,,0.6761143533023337
1.0,-0.1458854675292968,0.05258182230709599,17919972,{'Música'},0.09664341910880545,0.052855115521659675,"{'pullulate', 'sympathize', 'unbelievable', 'substantiate', 'squeamish', 'affectionateness', 'confetti'}",{'Pop'},,0.1422672266470633,0.07492337965978513,0.06925093414933656,1337463904566456320,2020-12-11 18:26:58+00:00,,{'40981798'},0.06684095843524535
0.8333333333333334,0.0119057297706604,0.016638620507099775,17919972,{'Música'},0.012711718830521867,0.013537933780513952,"{'perpetually', 'peculiar', 'completely', 'yeah', 'advantageously', 'approximately', 'substantiate', 'wonderment', 'endorsement', 'seafarer'}",{'Pop'},,0.1422653176189824,0.016792481721963584,0.014920188710024795,1331744604891344896,2020-11-25 23:40:31+00:00,{'folkloreondisneyplus'},"{'1183816599595298816', '80144576'}",0.04163113540424462
0.875,-0.1560315191745758,0.0007941159787479438,25365536,{'Música'},0.0003435599683924829,0.0012864099972434073,"{'lusterlessness', '12pm', 'solicitation', 'mauve', 'beloved', 'exclusively', 'Friday'}",{'Pop'},"{'https://t.co/dfrkfpnba2', 'https://t.co/7ejlehwp12'}",0.153846179584332,0.0030990956400112446,0.0013807953960987697,1357375687967997959,2021-02-04 17:09:17+00:00,{'kkwbeauty'},,0.34747670962374594
1.0,-0.1926604509353637,0.025241543610202498,34507480,{'Música'},0.01546019857766173,0.010342327993710885,{'surprisal'},{'Pop'},,0.0,0.011380491695749256,0.015606140469331092,1358843515149504514,2021-02-08 18:21:54+00:00,,"{'1196097742478757893', '304533565'}",0.3923720462722894
1.0,-0.1480714082717895,0.00020798275633874717,621583,{'Notícias'},0.0009276119146597038,0.00032670730088721453,"{'bathroom', 'shimmer', 'scientist', 'schnozzle'}",{'Tecnologia'},{'https://t.co/zwfrckiijj'},0.0,8.456234415959886e-05,0.0003867160790113161,1359820217090768896,2021-02-11 11:02:58+00:00,,,0.4254153742784322
1.0,-0.1968644559383392,0.0,14434070,{'Notícias'},0.0,0.0,"{'profoundly', 'cryptocurrency', 'conceive', 'transformation', 'Michael', 'incorporated', 'saylor', 'microstrategy', 'recommend', 'former', 'bitcoin'}",{'Tecnologia'},{'https://t.co/dwsd7ytxjg'},0.1417872411526026,2.2854687610702394e-06,5.713671902675599e-07,1364974104491798530,2021-02-25 16:22:41+00:00,,,0.6517928565434814
1.0,-0.1146440804004669,0.0,42703075,{'Notícias'},6.871199367849658e-05,9.188642837452908e-05,"{'monumental', 'newfangled', 'wealthiness', 'apps'}",{'Tecnologia'},{'https://t.co/0myhbjaj0e'},0.1868152890333796,4.570937522140479e-06,4.1292339893791535e-05,969126955193962496,2018-03-01 08:27:26+00:00,,,3.822279150742397e-15
1.0,-0.0786895155906677,1.890752330352247e-05,14434070,{'Notícias'},0.0,2.0419206305450908e-05,"{'professional', 'hither', 'endorsement', 'experimentation', 'understate'}",{'Tecnologia'},{'https://t.co/huxcgqzr1b'},0.0,3.428203141605359e-06,1.0688733187644684e-05,1367244704526393349,2021-03-03 22:45:14+00:00,,{'14366976'},0.7865817026609643
1.0,-0.2088862657546997,1.890752330352247e-05,15808647,{'Notícias'},6.871199367849658e-05,8.167682522180363e-05,"{'contribute', 'contestation', 'accuracy', 'breakthrough', 'condition', 'wherefore', 'yearbook', 'testament'}",{'Tecnologia'},{'https://t.co/ifpex1gqq7'},0.1328387675424399,2.5140156371772633e-05,4.8609124643898835e-05,1369342862656221187,2021-03-09 17:42:34+00:00,,,0.9357899537158584
1.0,-0.2943759858608246,1.890752330352247e-05,621583,{'Notícias'},0.00017177998419624146,0.00012251523783270545,"{'livestream', 'populace', 'subsequently', 'schoolhouse', 'integral', 'inadvertent'}",{'Tecnologia'},{'https://t.co/suwgdpx47t'},0.2538946927732447,2.1711953230167274e-05,8.372867464065917e-05,1363849575279316998,2021-02-22 13:54:12+00:00,,,0.5938539442233953
1.0,-0.1831123232841491,0.0,7905122,{'Notícias'},0.0,8.167682522180363e-05,"{'could', 'facebook'}",{'Tecnologia'},{'https://t.co/vjeatx8n7p'},0.1953485505621897,2.6282890752307753e-05,2.6989928993527845e-05,1365618942501285888,2021-02-27 11:05:02+00:00,,,0.6875324981270945
1.0,-0.0938072502613067,0.0,14434070,{'Notícias'},0.0,0.0,"{'newfangled', 'teemingness', 'advantageously', 'substantiate', 'along', 'affair', 'merely'}",{'Tecnologia'},{'https://t.co/w2zvvbct2q'},0.0,2.2854687610702394e-06,5.713671902675599e-07,1365376371376205838,2021-02-26 19:01:09+00:00,,{'14115912'},0.6738639228508878
1.0,-0.1473554372787475,0.0,25562270,{'Notícias'},3.435599683924829e-05,4.0838412610901816e-05,"{'improving', 'newfangled', 'malala'}",{'Tecnologia'},"{'https://t.co/t2cgpxvsat', 'https://t.co/8sn2lkwf1e'}",0.1779859884640966,4.570937522140479e-06,1.9941336743072647e-05,1368972324301602816,2021-03-08 17:10:11+00:00,,,0.90752071297485
1.0,-0.180402934551239,0.0,14885549,{'Notícias'},0.0,2.0419206305450908e-05,"{'newfangled', 'consultation', 'hebdomadally', 'exclusive', 'newsletter', 'improving', 'penetration', 'speculation', 'signboard', 'Midas', 'inauguration', 'aside'}",{'Tecnologia'},{'https://t.co/rfytkfpmwb'},0.2745558027102729,6.856406283210718e-06,6.818903147165407e-06,1368969473651261440,2021-03-08 16:58:51+00:00,,"{'23409407', '4885952657'}",0.907306462545402
1.0,-0.130576342344284,0.0007752084554444213,24742040,{'Entretenimento'},0.0,0.00043901293556719453,"{'survive', 'pleasantness', 'reasonably'}",{'Games'},,0.0,0.0021517688385476303,0.0008414975573898115,1369087867939659782,2021-03-09 00:49:18+00:00,,{'425871040'},0.9162427318280049
1.0,-0.1580582857131958,9.453761651761236e-05,773069256,{'Esportes'},6.871199367849658e-05,0.0003777553166508418,"{'liveticker', 'läuft', 'fcb', 'nichts', 'webradio', 'mehr', 'toralarm', 'app', 'countdown', 'verpassen'}",{'UEFA Futebol'},"{'https://t.co/ayyuqz4c2y', 'https://t.co/tapt3gmwc8'}",0.1699152974607702,0.00042509718955906456,0.00024152552910150382,1368234120082554894,2021-03-06 16:16:49+00:00,"{'packmas', 'miasanmia', 'fcbbvb'}",,0.8537211212444207
1.0,-0.1616165041923523,0.0034411692412410896,558797310,{'Esportes'},0.00281719174081836,0.0063095347483843305,{'crossways'},{'UEFA Futebol'},{'https://t.co/vwax6f8vij'},0.0,0.005642822371082421,0.00455267952538155,1368487188724350976,2021-03-07 09:02:25+00:00,"{'mcimun', 'webringtheworldtogether', 'mufc'}",{'1552819440'},0.8717952441115508
1.0,-0.1650856137275695,0.002855036018831893,34613288,{'Esportes'},0.0016834438451231663,0.00833103617262397,"{'hither', 'weekend'}",{'UEFA Futebol'},{'https://t.co/7006gpdfhf'},0.2762645695949752,0.015687457575986122,0.007139243403141288,1367862841907294209,2021-03-05 15:41:29+00:00,{'burars'},,0.8278802128318845
1.0,-0.2239220142364502,0.0007752084554444213,34613288,{'Esportes'},0.0003435599683924829,0.0012966196003961327,"{'Emile', 'excessively', 'non', 'approximately', 'substantiate', 'noneffervescent', 'hopefully', 'workweek', 'uncomfortableness'}",{'UEFA Futebol'},{'https://t.co/ibqptdxz4i'},0.1593897031301471,0.0018443732901836831,0.00106494032860418,1368174374247923712,2021-03-06 12:19:24+00:00,{'burars'},,0.849508888254691
1.0,-0.2133636772632599,0.0006617633156232865,34613288,{'Esportes'},6.871199367849658e-05,0.001194523568868878,"{'advantageously', 'circumstances', 'nowadays'}",{'UEFA Futebol'},{'https://t.co/sndybyki8n'},0.0,0.002605434387620073,0.0011326083164476836,1368501683219693570,2021-03-07 10:00:01+00:00,,"{'727759996822392832', '256551011'}",0.8728420263482127
0.0,0.0,0.001361341677853618,96951800,{'Esportes'},0.0018552238293194077,0.0037673435633556926,,{'UEFA Futebol'},{'https://t.co/nffaxedpuy'},0.0,0.0059593597944906495,0.003235817216254842,1368632782042333188,2021-03-07 18:40:57+00:00,,"{'1026469052515065856', '869855519435091968'}",0.8823663762381705
1.0,-0.1641541123390197,0.0,14434070,{'Notícias'},6.871199367849658e-05,2.0419206305450908e-05,"{'straightaway', 'unrecorded', 'become', 'progressively', 'many', 'already', 'individualize', 'hypothecate', 'artificial', 'merely', 'testament'}",{'Tecnologia'},{'https://t.co/xwrd5zkzwn'},0.17548624036839,3.428203141605359e-06,2.3139850781388214e-05,1364237278516830212,2021-02-23 15:34:48+00:00,,,0.613223357427725
0.9166666666666666,-0.1575311422348022,0.00037815046607044944,773069256,{'Esportes'},0.00010306799051774487,0.00045943214187264543,"{'sich', 'linken', 'eine', 'chapeau', 'im', 'innenverteidiger', 'knie', 'zugezogen', 'kapselzerrung', 'bei', 'entwarnung'}",{'UEFA Futebol'},{'https://t.co/c7skpt4try'},0.3819707233886551,0.0011290215679686983,0.0005174180416073845,1368519774955798529,2021-03-07 11:11:54+00:00,{'fcbbvb'},{'493278212'},0.8741501471530939
1.0,-0.2266421616077423,0.00011344513982113482,2941994339,{'Esportes'},0.0,1.0209603152725454e-05,{'prognostication'},{'UEFA Futebol'},,0.0,4.113843769926431e-05,4.119829516828115e-05,1368216046616768513,2021-03-06 15:05:00+00:00,"{'elchesevillafc', 'neversurrender', 'wearesevilla'}",,0.8524447553779446
1.0,-0.1436672210693359,1.890752330352247e-05,1638021792,{'Esportes'},0.0,4.0838412610901816e-05,"{'presser', 'completely'}",{'UEFA Futebol'},,0.2235062506454222,0.00012341531309779293,4.5790312253054305e-05,1368932010971004931,2021-03-08 14:29:59+00:00,"{'juveucl', 'juvefcp'}",,0.9044969113710425
1.0,-0.2119884192943573,0.00022689027964226965,96951800,{'Esportes'},3.435599683924829e-05,0.0015824884886724453,"{'estadi', 'cruyff', 'johan'}",{'UEFA Futebol'},{'https://t.co/ohtmoplepj'},0.325557086749779,0.005907936747366569,0.001937917878130133,1368909409775149064,2021-03-08 13:00:11+00:00,,,0.9028063302901604
0.0,0.0,5.672256991056741e-05,34613288,{'Esportes'},3.435599683924829e-05,0.0002654496819708618,,{'UEFA Futebol'},,0.0,0.0009050456293838148,0.000315393469526123,1367462925250818061,2021-03-04 13:12:22+00:00,,"{'793861356', '543582873', '61288678', '22185437'}",0.8009206481687282
0.0,0.0,0.0020231049934769044,821102114,{'Entretenimento'},0.00010306799051774487,1.0209603152725454e-05,,{'Games'},,0.0,0.0007279218004008712,0.0007160760968870615,1337318168277241857,2020-12-11 08:47:52+00:00,,"{'534903006', '805433768915959808', '1171755060'}",0.0660393951084502
1.0,-0.1437228918075561,1.890752330352247e-05,24742040,{'Entretenimento'},0.0,0.0,"{'unquestionably', 'substantiate', 'employee'}",{'Games'},,0.2855815033388837,2.2854687610702394e-05,1.0440552728556216e-05,1369337343270862853,2021-03-09 17:20:38+00:00,,{'23421193'},0.935362447376103
1.0,-0.2056196928024292,0.00013235266312465729,821102114,{'Entretenimento'},0.0,0.0,"{'identical', 'substantiate', 'stimulate', 'necessitate'}",{'Games'},,0.0,0.00013941359442528462,6.794156438748547e-05,1336596712857743361,2020-12-09 09:01:03+00:00,,"{'1262507858605805569', '44099213', '1282422679237271553'}",0.06221064411251971
0.0,0.0,0.02907977084081756,100220864,{'Música'},0.19634452193630397,0.0916107690894055,,{'Pop'},{'https://t.co/ze5nuzqnvi'},0.0,0.06030894966712148,0.09433600288341212,1368703131652005888,2021-03-07 23:20:30+00:00,{'letsilksonicthrive'},{'17243213'},0.8875202346087357
1.0,-0.1554064452648162,0.00047268808258806174,314792669,{'Música'},0.00010306799051774487,0.0009597026963561926,"{'concert', 'tintinnabulation', 'experience', 'incorrect', 'midsection', 'rarefied', '1969', 'allude', 'phallus'}",{'Rock'},{'https://t.co/1qa0ylwk50'},0.1394380192296737,0.0009050456293838148,0.0006101260997114535,1363548342832218116,2021-02-21 17:57:13+00:00,,,0.5792280398276487
0.0,0.0,0.20164873603206715,34507480,{'Música'},0.09324217542171986,0.2636834206254403,,{'Pop'},"{'https://t.co/tlhkilrevo', 'https://t.co/888myijbnp'}",0.0,0.3307096151956247,0.222320986818713,1360637255132434433,2021-02-13 17:09:35+00:00,,,0.4551849819621134
0.0,0.0,0.37075762445877214,34507480,{'Música'},0.1729480880887759,0.2927093223886388,,{'Pop'},{'https://t.co/yswbhbwvbd'},0.0,0.33697979874162093,0.29334870841945193,1359964129532862464,2021-02-11 20:34:50+00:00,{'3435remixvideo'},,0.43051403792643406
